Accepted Product ID,Product Type,Method(s),Activity Definition,Brand,Model Number,Driver Brand (if declared article),Driver Model Number (if declared article),Lifetime in hours (if applicable) 	,Strip light length in meters (if applicable) ,Light output (lm) (if applicable) ,Accepted LCP/NLP Value,AS/NZS4234 version,Zone 3 System Size,Zone 3 Peak Load (MJ/day) ,Zone 3 Annual Energy Savings %,Zone 3 Bs (GJ/year) ,Zone 3 Be (GJ/year),Zone 3 HPelec (GJ/year),Zone 3 HPgas (GJ/year),Zone 3 RefElec (GJ/year),Zone 5 System Size ,Zone 5 Peak Load (MJ/day) ,Zone 5 Annual Energy Savings % ,Zone 5 Bs (GJ/year) ,Zone 5 Be (GJ/year),Zone 5 HPelec (GJ/year),Zone 5 HPgas (GJ/year),Zone 5 RefElec (GJ/year),No. of hot water tank(s) ,Tank Model Number ,Tank Size (L) ,Pre-heat tank model number(s),Finishing tank model number(s) ,Pre-heat tank volume (L) ,Finishing tank volume (L) ,Total system tank volume (L) ,Collector Type,Collector Model Number,No. of collectors,No. of  heat pump(s),Heat pump unit model number(s) ,Total heat pump thermal capacity (kW) ,System booster type ,Booster model number(s) ,Total thermal capacity (kW),System Type,Refrigerant type (GWP),Refrigerant charge (kg),AS/NZS 2712 Certificate Expiry,Limitations,Effective From,Effective To,Status
ACC0024824,LED Luminaires - Linear Lamp,HEER,E13,Xtreme LED,XPL-1200300-18WS,,,,,,17.24,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-19,,Active
ACC0019968,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,G3-120W-Sensor,,,,,,116.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-09-30,,Active
ACC0023839,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,WH-130W,,,,,,128.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023200,LED Luminaires - Fixed Type,Commercial Lighting,,Xtreme LED,600x600P-30W-4000K,,,,,,29.64,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-09-22,,Active
ACC0023196,LED Luminaires - Fixed Type,Commercial Lighting,,Xtreme LED,1200x300P-30W-6000K,,,,,,29.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-09-22,,Active
ACC0022839,LED Luminaires - Floodlight,Commercial Lighting,,Xtreme LED,XT-FL-10W,,,,,,10.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0024075,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,200W-XSERIES-HB,,,,,,197.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0024820,LED Luminaires - Linear Lamp,HEER,E5,Xtreme LED,XPL-1200300-18WS,,,,,,17.24,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-19,,Active
ACC0019964,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,H76W-S,,,,,,73.05,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-03-25,,Active
ACC0023195,LED Luminaires - Fixed Type,Commercial Lighting,,Xtreme LED,1200x300P-30W-4000K,,,,,,29.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-09-22,,Active
ACC0023877,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,WH-150W,,,,,,145.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023998,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,WH-165W,,,,,,166.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023710,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,100W-XP-HB,,,,,,103.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0019960,LED Luminaires - Linear Lamp,Commercial Lighting,,Xtreme LED,XPL-600600-18WS,,,,,,17.23,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-19,,Active
ACC0019972,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,G3-155W,,,,,,148.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-09-30,,Active
ACC0023589,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,80W-XP-HB,,,,,,83.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0024822,LED Luminaires - Linear Lamp,HEER,E5,Xtreme LED,XPL-600300-10WS,,,,,,9.34,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-19,,Active
ACC0023588,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,80W-RAPTOR-HB,,,,,,83.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023552,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,80W-XSERIES-HB,,,,,,79.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0019959,LED Luminaires - Linear Lamp,Commercial Lighting,,Xtreme LED,XPL-600300-10WS,,,,,,9.34,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-19,,Active
ACC0023709,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,100W-RAPTOR-HB,,,,,,103.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0019971,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,G3-155W-Sensor,,,,,,147.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-09-30,,Active
ACC0023065,LED Luminaires - Floodlight,Commercial Lighting,,Xtreme LED,XT-FL-20W,,,,,,21.19,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023677,LED Luminaires - Floodlight,Commercial Lighting,,Xtreme LED,XT-FL-100W,,,,,,99.46,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023892,LED Luminaires - High/Low Bay,Commercial Lighting,,XTREME LED,150W-TERMINATOR,,,,,,148.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-09-22,,Active
ACC0023953,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,150W-XP-HB,,,,,,153.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0023814,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,120W-RAPTOR-HB,,,,,,123.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-17,,Active
ACC0019963,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,ZHB60W-S,,,,,,61.17,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-08-17,,Active
ACC0019967,LED Luminaires - High/Low Bay,Commercial Lighting,,Xtreme LED,ZHB100W-S,,,,,,100.72,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2022-08-17,,Active
ACC0025771,LED Luminaires - High/Low Bay,Commercial Lighting,,XTREME LED,ZHB150W,,,54000.0,,,150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21,,Active
ACC0014496,LED Luminaires - High/Low Bay,Commercial Lighting,,Yaham Optoelectronics Co. Ltd,LPA-ID-120-HB-VD,,,,,,121.04,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-01-12,,Active
ACC0017946,LED Luminaires - High/Low Bay,Commercial Lighting,,YALWARNE,YPL-HB-ID-180,,,,,,177.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-02-12,,Active
ACC0015886,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB0D12AL-135W,,,,,,133.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-09-10,2016-05-16,Cancelled
ACC0019352,LED Luminaires - High/Low Bay,Commercial Lighting,,yoohun,YH HB012AL 95-1,,,,,,94.75,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-06,,Active
ACC0013334,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB012AL-95W-1,,,,,,94.1,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-08-05,,Active
ACC0013322,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB012AL-75W-1,,,,,,75.42,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-08-05,,Active
ACC0015880,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB012DAL-95W,,,,,,96.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-09-10,2016-05-16,Cancelled
ACC0019349,LED Luminaires - High/Low Bay,Commercial Lighting,,yoohun,YH HB012AL 75-1,,,,,,75.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-06,,Active
ACC0019374,LED Luminaires - High/Low Bay,Commercial Lighting,,yoohun,YH HB012AL 200-1,,,,,,197.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-06,,Active
ACC0015875,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB012AL-75W,,,,,,74.45,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2015-09-10,2016-05-16,Cancelled
ACC0013375,LED Luminaires - High/Low Bay,Commercial Lighting,,Yoohun,YH-HB012AL-135W-1,,,,,,133.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-08-05,,Active
ACC0019363,LED Luminaires - High/Low Bay,Commercial Lighting,,yoohun,YH HB012AL 135-1,,,,,,134.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-06,,Active
ACC0019371,LED Luminaires - High/Low Bay,Commercial Lighting,,yoohun,YH HB012AL 160-1,,,,,,158.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-06,,Active
ACC0015218,LED Luminaires - High/Low Bay,Commercial Lighting,,YOUWIN,YWHBFC-100-090,,,,,,101.2,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-03-10,,Active
ACC0014801,LED Luminaires - Recessed,Commercial Lighting,,Zerun Optoelectronic,ZPL-0606-26/4TL,KEGU POWER,KEDH030S0700NR79A9,,,,25.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-10,,Active
ACC0014802,LED Luminaires - Recessed,Commercial Lighting,,Zerun Optoelectronic,ZPL-1203-26/2AL,KEGU POWER,KEDH030S0700NR79A9,,,,25.8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2017-11-10,,Active
ACC0022241,LED Luminaires - Recessed,Commercial Lighting,,ZHEJIANG MING YANG LIGHTING TECHNOLOGY C,MY102DM30120W40,LIFUD,LFGIR040YI1000H,,,,39.58,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-12,,Active
ACC0022238,LED Luminaires - Recessed,Commercial Lighting,,ZHEJIANG MING YANG LIGHTING TECHNOLOGY C,MY102-DM3060W12,LIFUD,LFGIR015YE0350A,,,,14.05,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-12,,Active
ACC0022242,LED Luminaires - Recessed,Commercial Lighting,,ZHEJIANG MING YANG LIGHTING TECHNOLOGY C,MY102DM6060W40,LIFUD,LFGIR040YI1000H,,,,41.35,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-12,,Active
ACC0022239,LED Luminaires - Recessed,Commercial Lighting,,ZHEJIANG MING YANG LIGHTING TECHNOLOGY C,MY102DM30120W30,LIFUD,GIR030YI0750H,,,,30.42,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-12,,Active
ACC0022240,LED Luminaires - Recessed,Commercial Lighting,,ZHEJIANG MING YANG LIGHTING TECHNOLOGY C,MY102DM6060W30,LIFUD,LFGIR030YI0750H,,,,31.57,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2016-09-12,,Active
ACC0024411,LED Luminaires - Linear Lamp,HEER,E5,ZILO,PL600600-20W,Lifud,LF-GIR022YM0500H,,,,19.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-11-26,,Active
ACC0024652,LED Luminaires - Linear Lamp,HEER,E13,ZILO,PL1200300-25W,Lifud,LF-GIR030YM0650H,,,,24.98,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-05-21,,Active
ACC0022532,LED Luminaires - Recessed,Commercial Lighting,,ZILO,PL600600-20W,LIFUD,LF-GIR022YM0500H,,,,19.36,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-01-29,,Active
ACC0022546,LED Luminaires - High/Low Bay,Commercial Lighting,,ZILO,HBX120S,,,,,,115.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-12-06,,Active
ACC0022537,LED Luminaires - Recessed,Commercial Lighting,,ZILO,PL1200300-25W,LIFUD,LF-GIR030YM0650H,,,,24.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-01-29,,Active
ACC0022550,LED Luminaires - High/Low Bay,Commercial Lighting,,ZILO,HBX150,,,,,,145.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-12-06,,Active
ACC0024653,LED Luminaires - Linear Lamp,HEER,E13,ZILO,PL600600-20W,Lifud,LF-GIR022YM0500H,,,,19.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2020-05-21,,Active
ACC0022549,LED Luminaires - High/Low Bay,Commercial Lighting,,ZILO,HBX150S,,,,,,144.4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-01-21,,Active
ACC0024410,LED Luminaires - Linear Lamp,HEER,E5,ZILO,PL1200300-25W,Lifud,LF-GIR030YM0650H,,,,24.98,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-11-26,,Active
ACC0012849,LED Luminaires - Recessed,Commercial Lighting,,Zircon Lighting,ZL3000-25,OSRAM,OT FIT 30/220-240/700 CS,,,,24.71,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-06-12,,Active
ACC0012866,LED Luminaires - Recessed,Commercial Lighting,,Zircon Lighting,ZL3000-28,OSRAM,OT FIT 30/220-240/700 CS,,,,26.43,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2018-06-12,,Active
ACC0019320,LED Luminaires - Linear Lamp,Commercial Lighting,,Zisteled,TP-06204F-ES,,,,,,20.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-13,,Active
ACC0023520,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,BKK V-6060W,,,,,,59.81,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-12-09,,Active
ACC0023098,LED Luminaires - Fixed Type,Commercial Lighting,,Zisteled,ZTP3012-24W,,,,,,23.86,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-12-09,,Active
ACC0019340,LED Luminaires - Linear Lamp,Commercial Lighting,,Zisteled,TP-15504F-ES,,,,,,49.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-13,,Active
ACC0019312,LED Luminaires - Linear Lamp,Commercial Lighting,,Zisteled,TP-06204F-Emergency,,,,,,19.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-13,,Active
ACC0023028,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-06203F-S,WeledPower,WP-HHA-041U0420500,,,,19.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023078,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-12253F-E,LIFUD,LF-GIR030YM0600H,,,,22.3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023338,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-12403F-E,LIFUD,LF-GIR040YM1000H,,,,38.9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023893,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,BKK V-6150W,,,,,,148.92,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-12-09,,Active
ACC0023314,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-15403F,LIFUD,LF-GIR040YM1000H,,,,38.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023684,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,BKK V-6100W,,,,,,99.88,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-12-09,,Active
ACC0023030,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-06203F-E,LIFUD,LF-GIR022YM0500H,,,,19.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023320,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-15403F-S,WeledPower,WP-HHA-041U0401000,,,,38.1,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023096,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-12253F-ES,WeledPower,WP-HHA-041U0420600,,,,23.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0019330,LED Luminaires - Linear Lamp,Commercial Lighting,,Zisteled,TP-12404F-Emergency,,,,,,39.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-03-13,,Active
ACC0023773,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,BKK V-6120W,,,,,,119.73,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-12-09,,Active
ACC0023026,LED Lamp and Driver,Commercial Lighting,,Zisteled,TP02-06203F,LIFUD,LF-GIR022YM0500H,,,,19.6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2021-04-20,,Active
ACC0023891,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,WB8-6150W,,,,,,148.5,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-11-11,,Active
ACC0024106,LED Luminaires - High/Low Bay,Commercial Lighting,,Zisteled,WB8-6200W,,,,,,202.7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,2019-11-11,,Active
